G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
70,2018-03-17,UTA,,SAC,W,103,97,105.2,99.0,98.0,.514,.324,.568,59.3,63.6,8.2,12.3,,.486,14.2,21.1,.419,,12.4,93.0,.105
71,2018-03-20,UTA,,ATL,L,94,99,92.7,97.6,101.4,.281,.382,.470,49.5,48.5,7.9,13.1,,.404,13.8,22.6,.247,,11.3,78.0,.149
72,2018-03-22,UTA,@,DAL,W,119,112,125.6,118.2,94.8,.184,.333,.633,52.7,69.6,11.6,11.3,,.598,10.5,22.9,.172,,13.3,79.5,.129
73,2018-03-23,UTA,@,SAS,L,120,124,113.4,117.2,95.8,.330,.318,.595,41.0,55.8,9.5,4.0,,.551,13.0,11.6,.261,,11.1,72.5,.250
74,2018-03-25,UTA,@,GSW,W,110,91,119.3,98.7,92.2,.207,.322,.579,53.4,64.3,6.5,10.5,,.552,12.9,28.9,.161,,10.3,72.0,.099
75,2018-03-28,UTA,,BOS,L,94,97,102.6,105.8,91.6,.256,.402,.515,51.7,73.5,7.6,10.3,,.470,14.9,27.9,.207,,15.4,75.0,.190
76,2018-03-30,UTA,,MEM,W,107,97,116.7,105.8,91.7,.351,.419,.626,53.5,60.0,7.6,8.6,,.622,14.9,21.2,.203,,12.9,81.6,.123
77,2018-04-01,UTA,@,MIN,W,121,97,124.2,99.5,97.5,.329,.368,.695,58.4,63.0,8.2,10.6,,.678,15.5,19.4,.237,,11.1,84.8,.144
78,2018-04-03,UTA,,LAL,W,117,110,119.3,112.2,98.1,.303,.371,.580,54.7,67.4,10.2,10.9,,.562,12.2,30.4,.191,,15.1,82.5,.324
79,2018-04-05,UTA,,LAC,W,117,95,126.4,102.6,92.6,.337,.325,.614,49.4,61.4,7.6,12.9,,.590,8.6,26.3,.229,,14.9,71.8,.278
80,2018-04-08,UTA,@,LAL,W,112,97,111.3,96.4,100.7,.265,.434,.604,50.6,83.3,7.9,5.9,,.584,16.3,17.9,.181,,10.5,76.0,.194
81,2018-04-10,UTA,,GSW,W,119,79,122.6,81.4,97.1,.144,.389,.622,58.1,52.1,10.3,9.0,,.606,13.5,28.6,.111,,13.9,82.4,.163
82,2018-04-11,UTA,@,POR,L,93,102,95.7,105.0,97.2,.270,.258,.467,53.5,54.5,5.1,10.8,,.416,12.3,26.4,.213,,9.4,84.8,.124
